name,comment,sentiment_type,polarity,subjectivity
Lily Harris,Whatever takes hurts the end,Negative,0.0,0.0
Shiqqz,Knowing Stan lee didnt get see masterpiece release makes sad especially knowing grew with marvel RIP Stan,Negative,-0.25,1.0
SAJL Zeijlemaker,The worst part this never able watch all for first time,Negative,-0.3333333333333333,0.6527777777777778
Tekwani Creations,The hype this movie unbelievable crowd the cinemas insane All the seats full I somehow got first daysecond show 3D my country,Negative,-0.1625,0.7208333333333333
Fharhan Sing,WHO AFTER HERE KGF 2,Neutral,0.0,0.0
Harrison T,This THE trailer The trailer trailers Blew everyones minds hyped everyone the max insane,Negative,-1.0,1.0
Prinzzzzz,This trailer released my birthday wow nice,Positive,0.35,1.0
Jimmy Buckets,The beginning instantly brought back 11 years ago,Neutral,0.0,0.3333333333333333
Sports are fun,Anything movie makes want cry cried first time watched not much Ive watched 34 times since tested little bit recently decided watch the marvel movies chronological order watched movie watching all chronological order now cant see anything it without feeling something my stomach grew with people now of are gone wish could go back and experience this again its a once a lifetime feeling dont think Ill ever feel againspider man NWH,Positive,-0.0671875,0.28541666666666665
FrenzyKR,cant wait have same feeling had Endgame I watch Spiderman No Way Home,Negative,0.0,0.125
Samar Kamat,So epic,Neutral,0.1,0.4
Collector 08,Its 25 years ago i feel nostalgia deep my bones,Neutral,0.0,0.4
COMXHEIST,Greatest movie all time,Positive,1.0,1.0
Shubham Arora,Thor infinity war bring thanos Thor endgame hold beer,Negative,0.0,0.0
Salam Bababukunyimi,The world changed no one go back Lines are even meaningful Id pay anything watch whole movie with same anxiety I watched first time,Negative,0.19,0.2716666666666666
Dylan Trindade,When realise youve watching 2min trailer the last hour,Neutral,0.0,0.06666666666666667
Lena Kan,didnt get watch theater unfortunately cause became Marvel fan 2020 And remember hyped watching trailer loops we watched with dad the theme replaying in my head day And that kinda emptyness Like nothing big coming Its so incredible movie was an epic event,Positive,0.125,0.6
THE SIGMA SLOTH,before way home beats become most hyped movie ever seriously endgame creators put all superheroes gave everything needed create a hype no way home just 6 villians 3 spiders it still manage to beat endgame,Negative,0.08333333333333334,0.5833333333333333
Dimal Tabuni,Biggest qoute MCU franchise Avengers Hulk Thats secret captain am always angry Avengers infinity war Thor Bring Thanos Avengers endgame Captain America Avengers assemble,Negative,-0.45,0.85
Kiambote Bonikay,The hype was unmatched,Negative,0.0,0.0
R K,Yes will watch trailer even am 2022 2023 2024 2030 one beat,Positive,0.0,0.0
Jake Davidson,Thanos faded half universe Hawkeyes hair,Neutral,-0.16666666666666666,0.16666666666666666
Yash The Vlogger,This movie a legend,Neutral,0.0,0.0
Shivan Mohyaddin,Now want ENDGAME 2 SHANG CHI character it,Positive,0.0,0.0
Sasanka Sekhar Sarkar,2022 i still watching,Neutral,0.0,0.0
thisthat,We need another movieno way home isnt enough,Neutral,0.0,0.5
G,How it 3 years already,Neutral,0.0,0.0
Single Jokers,You know would the darkest Marvel Movie theres Marvel Studios Logo the beginning the Trailer,Positive,0.0,0.0
Leoncoolboy 123,AMAZINGGGGGG,Neutral,0.0,0.0
james,best franchise best trailer all time,Positive,1.0,0.3
aditya singh,was fortunate enough witnessed tha hype Charisma this movie,Positive,0.2,0.6
Smart Bista,Still chills,Neutral,0.0,0.0
ToXic Riad,Best movie hole my life Guru RDJ,Positive,1.0,0.3
Abhishek Singh,Who comes once a to watch trailer,Neutral,0.0,0.0
jenky1044,At 10425 Nebula explaining Thanos went Vormir get Soul Stone its he murdered sister That would been great time tell everyone to retrieve stone someone to trade life it Also shame everyone else room not asking getting the story why how Gamora killed,Negative,0.30000000000000004,0.375
Daniel Vella,In Infinity War Wheres AntMan In End Game Wheres Thanos,Negative,-0.4,0.4
AM TOX - AMEN,Still doesnt get bored watching masterpiece,Positive,-0.5,1.0
Prince Trabado,The fact we wont get something like again makes emotional,Negative,0.0,0.65
javith meeran,135 Thor holding Stormbreaker Is scene came movie,Neutral,0.0,0.0
DATTATRAY PANSARE,The waiting time movie unbelievable watching this movie totally worth,Positive,0.024999999999999994,0.55
SHADOW DEV,Love 3000,Positive,0.5,0.6
Юра Данелюк,come cinema i will see film WHATEVER IT TAKES WHATEVER IT TAKES,Neutral,0.0,0.0
Folkey,This looks like very good Marvel movie cant wait release,Positive,0.9099999999999999,0.7800000000000001
Visda j,Ive watched endgame like 22 23 times and still I see trailer gives goosebumps,Positive,0.0,0.0
Pineappleboi38,If are watching in 2022 are legend,Neutral,0.0,0.0
Syler Jenkins,Its almost three years since Ive seen I enjoy so much thank Marvel the epic production,Positive,0.23333333333333336,0.3666666666666667
Md Muzzammil class 9d roll 6,watching trailer 2022 still feels like movie would releasing tomorrow,Positive,0.0,0.0
Good Hunter,AvatarDont say EndgameOn left,Neutral,0.0,0.0
Ximena Angeles123,The good old days,Positive,0.39999999999999997,0.4
Dogsissing,god miss movie much First movie really me sobbing end remember saw day came with friends afterschool the whole day school everyone talking coming with theories threatening the kids saw early spoil remember waiting the halls class there a group teachers talking next us we started talking what could happen endgame the teachers yelled us not spoil it Kids would yell fake spoils groups everyone would freak My theater so silent man the experience once a lifetime with friends joking crying the end really wish I could go back to that see movie theaters,Negative,0.025,0.31333333333333335
Salman Khan,God seems like thousand years ago,Positive,0.0,0.0
Osmar,An recuerdo la primera vez que lo vi llor de emocin y del hype dos aos despus lloro por volver vivir ese momento cuando lo vi por primera vez,Neutral,0.0,0.0
REHAN FF,Whatever takes,Neutral,0.0,0.0
Obi-Wan Kenobi,SPOILERS,Neutral,0.0,0.0
Fajer Ayub,Watching trailer sobbing even two years This PEAK CINEMA,Negative,0.0,0.0
PHOENIX STAR,Fun fact Thanos isnt the trailer Bcoz is taking care his crops,Positive,0.3,0.2
Leah's Melodies,It honestly makes cry theyre saying Whatever takes Black Widow Iron Man the last two say,Neutral,0.14444444444444446,0.46666666666666673
Akash,Reliving trailer can remember excited was This one the few movie is exciting its trailer Marvel,Positive,0.15833333333333333,0.5499999999999999
_KABIR.V.AHUJA_,We want iron man back,Positive,0.0,0.0
IsraVier,Recuerdo cuando vena de la escuela muy cansado y vino mi hermano y dijo ven ver el triler de los vengadores en ese tiempo se saba el nombre de la pelicula Pens que mi hermano ya haba visto pero dijo que quera verlo conmigo eso hizo estar ms entusiasmado al final cuando vimos el triler gritamos de emocin y ese es un recuerdo muy bonito,Neutral,0.0,1.0
earning tricks,We miss ironman,Negative,0.0,0.0
Mateen King,They hyped soo goodnot even single shot thanos,Neutral,-0.07142857142857142,0.21428571428571427
Ufo Rocker,If can go back time relive watching movie theaters hearingseeing everyones reaction theaters I would,Neutral,0.0,0.0
Nocturne,Rewatching trailer watched movie 2 years ago feels like trailer truly give us nothing things came the movie,Positive,0.0,0.0
Henry Garcia,Its 3 years wow,Positive,0.1,1.0
hotpink_ msp,Im ready hype in the new spider man movie,Positive,0.16818181818181818,0.4772727272727273
Rakesh honawad,Thor like one,Positive,0.0,0.0
Kappallat,Dont let Video distract from fact The Avengers blew 51 stone lead the Infinity Wars,Negative,0.0,0.0
jumpinjulio 2x,Teared at end trailer Whatever takes What time was waiting see this movie,Neutral,0.0,0.0
T. Sandeep,Watching trailer after 2 years,Neutral,0.0,0.0
Payal Saigal,This the movie i saying spider man dead look us Spider man way home out,Negative,-0.2,0.4
Game Champ :0,miss movieI remember seeing trailer getting goose bumps,Negative,0.0,0.0
𝐸𝓂𝓅𝓎𝓇𝑒𝓊𝓈𝒾𝓃,This Is So Depressing bruh wish could go back forever,Negative,-0.3,0.45
Marshall Ruffy,Tony Stark walking everyone the end the trailer well guess made back,Positive,-0.1,0.3
Galen Platt,needed watch go to that time Nostalgias drug I love trailer,Positive,0.5,0.6
CCboy,Thor Brings weapon Captain Marvel Nice weapon Thor Nearly killed Thanos Bruce BUT YOU DIDNT GO FOR THE HEAD,Negative,0.19999999999999998,0.5
Republic,This trailer makes want rewatch Endgame the first time,Positive,0.25,0.3333333333333333
LemonPhoenix64,literally watched movie two years ago it one the best things ever watched,Positive,1.0,0.3
Vibranium,Witnessed without COVID We r lucky,Positive,0.3333333333333333,0.8333333333333334
MDAK gaming,Tony starks whatever takes gives goosebumps,Neutral,0.0,0.0
Jo,What ever takes,Neutral,0.0,0.0
Gdr_Ezan58,Killing half the universe like killing John Wicks dog,Negative,-0.16666666666666666,0.16666666666666666
Krxhna10,Really Missing Days,Negative,-0.2,0.05
piknelli,way trailer everybody hype couldnt sleep night waiting go see the next day unreal well never feel again,Positive,0.0,0.0
Mario Vecchio,What world been everyone going pandemic ones lost the loved ones and everything battle means alot come back n see trailer,Neutral,0.35,0.4
ayan pervaiz,iron man need come back avenger,Neutral,0.0,0.0
Thành Đạt Nguyễn,After watching End Game came again see the differences Trailer Movie GOOD JOB MCU,Positive,0.14999999999999997,0.5
Ishaan Gupta,still feels like was watching movie yesterday time flown wish are movies like made,Positive,0.0,0.0
Jack Son,The hype unreal the movie still delivered,Neutral,0.0,0.0
Saksham Raj Sinha,Hey Marvel please make movie younger tony Stark Iron man is satisfied me,Positive,0.09999999999999999,0.5333333333333333
MegaChorro123,157 God still get goosebumps every time,Positive,0.0,0.0
Gaanapriya,Couldnt believe has 3 years,Neutral,0.0,0.0
That Naive Film Maker,Thor like one ThorANOTHER THROWS HER TO THE FLOOR,Positive,0.0,0.0
Dhruv_Royale,can still feel tears my eyes I watched trailer the first time,Negative,0.25,0.3333333333333333
Anvay Wahal,Still gets goosebumps,Neutral,0.0,0.0
A14 BOYZ,Thor fat drunk TChalla Give man salad,Negative,-0.5,1.0
HM Inc,love MCU,Positive,0.5,0.6
Hitesh Jadhav,That moment cap says Avengers assemble still get goosebumps,Neutral,0.0,0.0
koushik marri(😎😎,What ever takes,Neutral,0.0,0.0
Ovi Saha,The goosebumps,Neutral,0.0,0.0
जल्लाद (Bøy),What ever takes my favourite,Neutral,0.0,0.0
Transfigured Life,The whole world Coronavirus Whatever takes,Neutral,0.2,0.4
Gourav Priyadarshi,Literally didnt know Avengers craze much high And missed this masterpiece theater crs Then First watched movies 23 not wrong I realized Why those people went crazy time Even slight chance this is coming back theatre even some hours next 20 30 years I am gonna Grab the chance probably wont happen,Positive,-0.01523809523809523,0.4057142857142857
Jarrett Reynolds,Goosebumps still,Neutral,0.0,0.0
Tony Ha Miee,Vn nhng bi ht ngy xa rt hay ri m thm ging ht giu cm xc ca Phc na th ng l cc phm cover,Positive,0.0,0.0
Ashwin s,The hype trailer made back can never broken ever,Positive,0.1,0.2
Manisha Kishtapuram,Yes are herecoz people move onbut us,Positive,0.0,0.0
Prudhvi Akula,Infinity war Bring Thanos End game Where thanos,Negative,-0.4,0.4
Emanuel Humberto,2021 I still get goosebumps this,Neutral,0.0,0.0
Phillip Black,OMG trailer still gives goosebumps still this day,Neutral,0.0,0.0
die345,Muy epico,Neutral,0.0,0.0
MarVer,wish can watch movie the first time,Positive,0.25,0.3333333333333333
TimezVelocity,Bro everyone acting sad the comments bro can bring hype back anything our minds want see the big screen whatever takes,Negative,-0.125,0.275
Xpert Knight,Loki comes back alive of nowhere Me Oh Odins sake,Positive,0.05,0.2
Yeoj996,God It feels like was yesterday movie came and the crowd the theaters cheering,Positive,0.0,0.0
Don't judge me by my name.,Avengers End Game GOT Final Season April gonna awesome sad the time,Positive,0.024999999999999994,0.85
SHAHZAIN ALI,Its 2 years still gets goosebumps,Neutral,0.0,0.0
Spydey,would anything sit that theatre open minded the hype adrenaline watching endgame the first time Whatever takes,Neutral,0.125,0.41666666666666663
ASLAM ANSIL,They win one fight 14millions there iron man,Positive,0.8,0.4
Limelights Forever,Its 2 years when watch movie still cry We love 3000 forever,Positive,0.5,0.6
Cornut,Literealy The Best Movie,Positive,1.0,0.3
ArchDuke Lewis,INFINITY WAR Im greatest marvel movie ever END GAME Hold beer,Positive,0.3,0.7
AJ,really feel like Endgame isnt appreciated enough genuinely think great even though has flaws,Positive,0.32,0.41
Happy Family,Watched trailer 2021 everything said in it really brought back memories made emotional,Positive,0.06666666666666667,0.2833333333333334
Berly Dieudonne,Watching in 2022,Neutral,0.0,0.0
Atma Singh,Time pasess fast just really missed days almost cried watching trailer,Negative,0.2,0.4
SpideyYT,Yeah way home hype huge it wont compare this,Positive,0.4000000000000001,0.9
Diggy City,Must avoid spoilers Whatever takes WHATEVER IT TAKES,Negative,0.0,0.0
Prometheus,will remember trailer forever WHATEVER IT TAKES,Neutral,0.0,0.0
Get Status Here,Every Avenger Fan wanted watch epic movie theaters some hadnt watched movie due housefull remember had gone see movie month release still theatre full Not even a single seat left Power Avengers,Positive,0.05071428571428571,0.3078571428571429
venus,MISS THIS,Negative,0.0,0.0
Evan Hernandez,This still looks epic even its 2 years old,Neutral,0.1,0.30000000000000004
James Bond,BEEN THRU HELL WITH MASON WARS WITH MY FAMILY BUT THE WHOLE AUDIO WORD FOR WORD FEELS LIKE A MESSAGE BETWEEN MY RIP MOTHER AND ME GOOSEBUMPS BUT FELT LIKE A HEAVENLY GIFT TO RECOVER THANK U MARJIN SARGON MASON333,Positive,0.2,0.4
Rozy D'costa,Did just see Mr Stark aka Ironman Nebula new Avengers uniform Looks like made to earth safely Thats cool,Positive,0.1965909090909091,0.5511363636363636
peppermonepog,Cant wait,Neutral,0.0,0.0
Live Free,Rocket Racoon the shoulder War Machine all needed see purchase ticket,Negative,0.0,0.0
Brool Stars സേച്ചി.,oh boi Why I still get goosebumps,Neutral,0.0,0.0
Julian Arévalo YT,Yo llor viendo este trailer cuando estren,Neutral,0.0,0.0
splunkism,Id give all what have my life everything return to 2017 these movies getting released all of,Neutral,0.0,0.0
ItzRain,wanna watch again a good movie the ending sad literally everyone was saying RIP Tony Stark definitely cried Edit got chills the whatever take part lol,Positive,0.16,0.68
Daffa naufal Rafif,Broooooo miss who still watch 2022,Negative,0.0,0.0
Yamini Mathew,Okay basically Natasha red hair and concludes favourite part the trailer Thank,Positive,0.25,0.25
Mrplaysafe,never experience one audience this movie Im jealous experience hope future can feel same emotion people feels future avengers The first time watch the saga nothing special avengers They special standalone movies bring together without force assemble all Thats always rewatch home feel the atmosphere the cinema really hope someday can feel people shouting wielding mjolnir of captain america Crying tony stark snap I also love the actors actresses their personality in real life makes them superhero like chris evans lovable cam his coworkers tom holland visiting children hospital paul rudd being praiseful other actors Thats marvel is being love the public of colorful stories cam off cam,Positive,0.16495535714285714,0.3808035714285714
Fenix_21,WOW been 2 years since great movie released I still think was yesterday,Positive,0.45,0.875
cypherjash,IM FAWKING BAWLING BRO MISS THEM SO MUCH WANNA DIE,Negative,0.2,0.2
BakruptFern329,This first time Ive watched the trailer since first released oh god forgot chilling is,Positive,0.0,0.5222222222222223
turn on captions,notice they didnt include Thors new form the trailer,Neutral,0.13636363636363635,0.45454545454545453
Utkarsh Sharma,Feeling like has just released watched in theatres year Cannot imagine been 2 years,Positive,0.0,0.0
REaD Comics,Forever greatest movie all time,Positive,1.0,1.0
Yannick Durbaca,Nice forseeing everybody says What ever takes doesnt make Captain kinda doesnt make Black widow Tony,Positive,0.21666666666666667,0.7166666666666667
Superman's drunk,The last decent Marvel movie Still get goosebumps watching trailer Tony Stark awesome,Positive,0.24166666666666667,0.5833333333333333
306_Guru Murugan.R,This movies one the favourite block buster movie all time,Negative,0.0,0.0
Vilas Ramteke,How got much likes,Positive,0.2,0.2
Flowerly Duck,still get chills I watch,Neutral,0.0,0.0
Muaadh167,Even I still get goosebumps Im hoping No Way Home also deliver amazing experience,Positive,0.6000000000000001,0.9
Pradhyumna S,Everyone the trailer Deep meaning full speeches Nebula Arghhhhh,Neutral,0.175,0.47500000000000003
dripmastr,Still gives chills,Neutral,0.0,0.0
at therate,will remember The Avengers till die Avengers an emotion is real our heart makes us happy,Positive,0.5,0.65
cypherjash,IM FAWKING BAWLING BRO MISS THEM SO MUCH WANNA DIE,Negative,0.2,0.2
shakti kuhar,Watching movie cinema in a lifetime experience hype this movie was another level,Neutral,0.0,0.0
Adriel Dave B. Pejo,noticed easter egg this trailer Notice only Captain America Black Widow Tony Stark said whatever takes is movie the 3 dies,Neutral,-0.12222222222222223,0.6777777777777777
TFC,Nobody talking Rocket War Machines new armor,Negative,0.13636363636363635,0.45454545454545453
Josh Wright-03,10th grade art class came It first block early the morning instead doing assignments was watching this trailer repeat The hype was real No regrets Whatever tAkes,Negative,0.14166666666666666,0.3111111111111111
HBN GAMING,It still gives goosebumps,Neutral,0.0,0.0
Boggy,Its crazy fast movie made,Negative,-0.19999999999999998,0.75
Mohammed Ameen,God please Take back 2019 was peaceful back,Positive,0.08333333333333333,0.16666666666666666
Cheryl Sikorski,saw movie Im sad I in die was great superhero he stood for SpiderMan,Negative,0.15000000000000002,0.875
Devashish Manna,Thor need powerful weapon kill thanos Black widow Hold pistol,Negative,0.06666666666666667,0.7166666666666667
Darrell Mejicanos,Han pasado 2 aos aun sigo aqu,Neutral,0.0,0.0
DaiFaiv,The fact its 25 years the release this masterpiece My life changed lot since want come back 2019 best year my life followed the 2nd worst worst,Positive,-0.2,0.45999999999999996
Zorawar Kandhari,Whatever takes,Neutral,0.0,0.0
M O,remember I watched movie theater people literally left crying could feel rooms mood shift Tonys death RIP IRONMAN,Negative,-0.1,0.3
Unggul Mulia Silitonga,Miss moment,Negative,0.0,0.0
Arieyshma Chowhan,Hawkeye yeah part cut like Barber ok thi In distance thanos snaps Hawkeye uh bro,Positive,0.5,0.5
LEGEND RULES,Life changed without Truly miss from bottom my heart,Positive,0.0,0.0
Mumit Ratul,Black Widow started Red Hair And will end with red hair,Neutral,-0.05555555555555555,0.14444444444444446
Charles Sparks,To think was Deadpool 2016 got into Marvel movies blows mind Saw then saw Civil War few weeks later have fan ever since Im thankful came the right time see in a packed theater everyone losing collective minds,Positive,0.028571428571428564,0.2119047619047619
Wolverine Studio X,Im still hype I watch movie 1000000000 times,Neutral,0.0,0.0
Juan Flores,This trailer a spiritual journey me,Neutral,0.0,0.13333333333333333
Jonathan F,The next generation see this trailer impacted us greatly,Neutral,0.4,0.375
Bloodmoon,miss Tony,Negative,0.0,0.0
I'm not The One Above All,Iron Man 3 The Arc Reactor lost Captain America 3 The Shield lost Thor 3 The Hammer lost Avengers 3 Half the Universe lost,Negative,-0.16666666666666666,0.16666666666666666
MAZE LYRICS,The Russo brothers really great jobthey one truly deserve the credit Because the good acting nothing without a good script,Positive,0.55,0.48750000000000004
Robert Caballero,really miss phase marvel much cant wait show kids,Positive,0.2,0.2
GOKUL 06,Once in 2022,Neutral,0.0,0.0
Pringle Productions,Cant believe been two years already,Neutral,0.0,0.0
McFragger,Fun fact costume design team not know timetraveling uniform would look like the moment the shooting everyone screen wearing ORIGINAL costumes The white timetraveling suits we knew saw the trailer later the movie CGId,Positive,0.16875,0.2375
MiloMartin,love way AntMan like WTF happened,Positive,0.0,0.8
Tanjil_editz,This still hits differently,Neutral,0.0,0.6
ELVIN DANIEL IZAGUIRRE NUÑEZ,Hay que admitir que Ant Man fue muy importante en esta Movie,Neutral,0.0,0.0
Yeshaé Singh,still slaps,Neutral,0.0,0.0
Wissky G,rewatching n got goosebumps,Neutral,0.0,0.0
;,Salah satu film terkeren yang pernah saya tonton meskipun cuman nonton bajakannya,Neutral,0.0,0.0
Makkoi,Some stop loving caring remembering people person lost BUT NOT US,Positive,0.6,0.95
Jufri Hasiholan,This still got goosebump,Neutral,0.0,0.0
ebdul rahman,Infinity war trailer Where Hawkeye End game trailerWhere Thanos,Negative,-0.4,0.4
Christopher Lee,You tell good trailer by amount views has,Positive,0.7,0.6000000000000001
BloodyBoi,The biggest moment my life far,Neutral,0.1,1.0
Kronixs14,Kids days wind understand 1 year wait between movies lol it worth every second,Positive,0.3666666666666667,0.26666666666666666
Jillian Jade Mauricio,Me whos already watched movie the trailer Cant stop crying due the pain,Neutral,-0.1625,0.4875
Rafey Rockstar,We cant forget movie WHATEVER IT TAKES,Positive,0.0,0.0
Spencer Sun,You know whats sad,Negative,-0.5,1.0
PTxE Reaper,The hype Infinity War this movie forever live in legends our memories,Negative,0.13636363636363635,0.5
Revenant,Dont to say awesome trailer the hype unreal this movie watched in theaters insane,Negative,0.0,1.0
Squid Cena,Maybe real Avengers along not Marvel heroes it us went see in movies together like one big family,Negative,0.1,0.2
Tanishk Sharma,We to beleive that great movie released a year a badass year,Positive,0.8,0.75
Mandeep Singh,World 1 best movie ever,Positive,1.0,0.3
PixelSoloQ,No amount money ever bought second time Howard Stark Tony Stark,Negative,-0.13333333333333333,0.39999999999999997
I’m subbbing to everyone who subbbs to me,Who remembers hype this coming Im glad watched first day otherwize would been spoiled 1010 worth,Positive,0.35000000000000003,0.4777777777777778
Iconic2X,Still getting goosebumps this,Neutral,0.0,0.0
Tragicsaksham,,Neutral,0.0,0.0
Nikunj Rajpurohit,Its 2 years ago still gives goose bumps gonna miss may eternals help us,Positive,0.0,0.0
devolved,miss Avangers,Negative,0.0,0.0
saywhat??,Good bye Spider Man When drift ill dreaming Its always you Spider Man 20162019,Neutral,0.09999999999999998,0.8
Luke Camilleri,It would been cool there a scene Cap surviving avengers behind addressed the world their failure what happened the opening scene the movie,Positive,-0.12222222222222225,0.55
Camo Bear,Infinity war trailer is Hawkeye Avengers end game trailer is Thanos,Negative,-0.4,0.4
Captain Rex CT-7567,Even though Infinity Saga ended Im excited were getting Hawkeye Series a series She Hulk 2022,Positive,0.375,0.75
vic tommo,saudade dessa poca,Neutral,0.0,0.0
Bharath Bhat,Greatest this Century,Positive,1.0,1.0
King CoinQ,Lol fact Im still watching movie sick,Negative,0.04285714285714287,0.7785714285714285
Bahubaliii GaMeRs Zone,nan,Neutral,0.0,0.0
deo,Everyone We hide spoilers Mark Tom But us,Negative,0.0,0.0
Oh My Mia X3,miss feeling hype this movie especially school many people talking abt wild sadly didnt get see it theaters saw infinity war cinema everyone so hyped everybody in the theater at the edge their seats they would cheer whenever something cool happened i still remember everyones collective crying spiderman withered away,Negative,0.04166666666666666,0.6916666666666665
Spider-Fan96,The hype this movie 2 years ago tho miss old times,Negative,0.1,0.2
Samarth Madke,END GAME ENDING OF IRON MAN,Neutral,-0.4,0.4
Cristina Natalia,Este trailer trae mucha nostalgia,Neutral,0.0,0.0
Krypto,Whatever takes,Neutral,0.0,0.0
Kai Christensen,Me Did do Disney Yes Me What it cost Disney everything 450 million,Positive,0.0,0.0
Hudayfi Layli,Cant believe been 2 years Id to watch for first time theaters,Neutral,0.25,0.3333333333333333
sinister strange,Nostalgia 157 times,Neutral,0.0,0.0
Supratim Pal,idk this my recommendation 2 fkin years i like,Positive,0.0,0.0
boywthluvv,The regretful thing my life missing on Thank God became part this unbelievable fandom back March watched every single movie endgame March 2021 May 2021 the new phase coming Im now full excitement,Positive,-0.005844155844155856,0.37813852813852816
Marvel and anime bro,No way home at endgame level,Negative,0.0,0.0
Napoleon bonaparte,So You watched endgame are rewatching trailer,Neutral,0.0,0.0
Carbon Atom · 12 years ago,man wish i can watch like first time,Positive,0.25,0.3333333333333333
Ankush Mishra,HawkEye need new hairstyle my return the final part Hairstylist Say more,Neutral,0.21212121212121213,0.6515151515151515
LFUT,miss movie much especially the last fightits nice watching movie theatres the crowd peoples also the fans applause that scene,Positive,0.19999999999999998,0.6888888888888888
Boi853,Looking back trailer really vague what actually happens the movie did good job getting us hyped,Positive,0.04999999999999999,0.30000000000000004
Rock with Mansi,Love u avengers,Positive,0.5,0.6
Leo&Mickey,was best avengers movie ever worth money,Positive,0.65,0.2
viva vega,The world changed,Neutral,0.0,0.0
Starboy,Captain Marvel You didnt me Wasnt even the film 2 hours 27 minutes,Positive,0.0,0.0
Dylan Murdoch,Hoping Spiderman NWH second trailer gives much hype as this,Positive,0.1,0.1
Bits 'n Clips,If I could watch movie the first time again,Neutral,0.25,0.3333333333333333
Pratik Chaudri,why would slide my recommendations of sudden,Neutral,0.0,0.5
Syeda Ayrah,lowkey want movie released theatres againso can experience on big screen againYes know it wont be the as first time hey be amazing opportunity go the memory lane,Positive,0.2833333333333334,0.4444444444444445
j o e s l y,Los viejos tiempos antes de la amenaza de guerra mundial,Neutral,0.0,0.0
Ranalcis Rajkumar,Endgame trailer Shows Iron man back Earth Endgame teaser trailer oxygen Am a joke you,Positive,0.0,0.0
HylissangRB,would give life to watch for first time,Neutral,0.25,0.3333333333333333
pricilla,This in a lifetime thing would anything feeling But do have NWH thatthats gonna insane,Negative,-1.0,1.0
Serega,Alwayswhatever takes,Neutral,0.0,0.0
DiNg DOnG,God dammit You people dont know much regret not a MCU fan back as am in 2021,Positive,0.1,0.1
Lily Harris,My ex best friend spoiled ending me I still loved,Positive,0.85,0.55
Marco Marroquin,That feeling you realize you snapped of existence cant watch movie,Positive,0.0,0.0
AngerPuffs,This feels nostalgic even its been 2 years,Neutral,-0.5,1.0
Lord eRazor,Stop teasing us trailers time travel us 26th April already,Negative,0.0,0.0
AUMARZMD KMBC,Its 2 years but really miss movie,Negative,0.2,0.2
Kaamal VN,Still get goosebumps watching,Neutral,0.0,0.0
Patrick Gara,whos in 2022,Neutral,0.0,0.0
Inderjeet Kaur,This gives goosebumps everytime watch 157,Neutral,0.0,0.0
peyton card,cant believe movie came three years ago,Neutral,0.0,0.0
Aditi Basu,pee the movie Whatever takes Some people will go pee But us,Neutral,0.0,0.0
KLD GARUDAN GAMING,This movie released 2years ago this movie still and forever in heart,Positive,0.0,0.0
Campbellz_s o u p,Ah yes love this got recommended me I watching movie hours ago,Positive,0.5,0.6
Khushi Dwivedi,plzz bring original six avengers back whatever takes need,Positive,0.1875,0.375
Shlepee Keg,wish could go back time watch movie,Positive,0.0,0.0
Yashwant Sundaresan,When cap said watever takes 148 iron mann,Neutral,0.0,0.0
deo,Tom Holland Ill give spoilers Whatever takes,Negative,-0.5,1.0
Fikri,The time everyone came with own theories this movie would,Neutral,0.6,1.0
Evridiki Papachristou,Whatever takes make us cry still watching trailer,Negative,0.0,0.0
Debangshu Bhakta 11 E sc3,This still give chill,Neutral,0.0,0.0
LP Graham,Why this good,Positive,0.7,0.6000000000000001
Regan Hadlen,Still disappointed hide muscular thor changed fat thor,Negative,-0.75,0.75
Cayley Ish,Marvel How we cut production budget year Endgame half the human population wiped,Positive,-0.08333333333333333,0.13333333333333333
CollectionsFun Jamir,If rerelease in theater matter cost im ready watch Whateve it takes,Positive,0.2,0.5
88thStreet | Jasper K,Russos said movie sit about 3 HOURS It hasnt really changed since beginning the post process Im actually hoping 4 hours,Positive,0.1,0.15000000000000002
Me_ Strings26,This song always give goosebumps,Neutral,0.0,0.0
Virat Vasishtha,Its 2 years I still cry,Negative,0.0,0.0
P A R A H M E N,miss movie,Negative,0.0,0.0
Mutaz Hammad,miss hyped this movie,Negative,0.0,0.0
Sarath Chandra mannam,Time hype engine released comicon,Neutral,0.0,0.0
Muroツ,Infinity War Where Hawkeye Endgame Where Hulk,Negative,0.0,0.0
Aiden Jernigan,miss watching n theater the first time everyone yelling clapping Feels like yesterday,Positive,0.25,0.3333333333333333
John Paul Dagal,Cant stop watching MCU trailers,Positive,0.0,0.0
MrGabeanator,is great,Positive,0.8,0.75
XavierӜ̵̨̄,If make winter Soldier wanda chemistry will record breaking lovely,Positive,0.5,0.75
Ansh BMGO,Ok know majority everyone has came in 2022By u understand power movie made u return watch this,Positive,0.5,0.5
Pakin 86,By way case havent heard JAMES GUNN back will direct Guardians the Galaxy 3,Neutral,0.05,0.2
jyotiranjan jena,STILL GIVING CHILLS,Positive,0.0,0.0
DaEpicRobloxGamer,Ah good ol days,Positive,0.7,0.6000000000000001
MrL0UN3S,Masterclass,Neutral,0.0,0.0
Benjamin Hence,Cant believe almost three years since released,Neutral,0.0,0.0
Buren.D Farucon,God seems like thousand years ago,Positive,0.0,0.0
Navaneeth K.,The real question Where Hawkeye get haircut,Neutral,0.2,0.30000000000000004
ElAsperMaster23,La mejor pelcula de todos los tiempos,Neutral,0.0,0.0
