name,comment,sentiment_type,polarity,subjectivity
Indrajith,One the entertaining movie the history cinema,Positive,0.5,0.7
Samar Kamat,My best 2 mins youtube hands wow,Positive,0.55,0.65
simon richards,dang man 4 years already time flies,Neutral,0.0,0.0
Akash Thakor,Kgf chapter 2 be break record,Neutral,0.0,0.0
E C,ever since saw movie am waiting just right opportunity say words made my time come,Positive,0.2857142857142857,0.5357142857142857
DS Gamer,052 also felt goosebumps,Neutral,0.0,0.0
Aaron,1 trending asgard,Neutral,0.0,0.0
Hardik Jindal 2,start watching marvel March 2022 till time got the spoilers Cant take much feel,Positive,0.2,0.2
Param Bhambere,This when anime characters join forces just beat one man army villian,Positive,0.0,0.0
safique,Bring Thanos,Neutral,0.0,0.0
SlowGhost,Dude hype real,Neutral,0.2,0.30000000000000004
Beast FF,Avengers never the,Neutral,0.0,0.0
Caim,Who else going watch multiple times the cinema D,Neutral,0.0,0.0
Yousif Bliss,This is MASTERPIECE,Positive,0.0,0.0
Soroush,The Thanoss snap affected world well,Positive,0.0,0.0
powerbad696,THANOS a BEAST LOL Ive counted 50 marvelmcu films madethis the one the bad guy wins GULP,Positive,0.1333333333333334,0.5222222222222223
Wells Pieceboy,But does put smile my face,Positive,0.3,0.1
Fitness Monk,Still no1 trailer the 21st century,Neutral,0.0,0.0
DonDonker,Its really crazy people still come to watch unforgettable trailer,Negative,0.10000000000000003,0.95
Qthai,Still legendary,Neutral,1.0,1.0
Kerrod Nolan,What fantastic movie Cannot wait Avengers 4 next year,Positive,0.2,0.45
Robert Sarorn,This trailer stills gives something believe,Neutral,0.0,0.0
T o,Endgame great not even close the dramas twists actions story lines intense urgency the movie pace offered Infinity War,Positive,0.5,0.875
Aditya C A,watched movie 2 times seeing trailer didnt find Hulk,Neutral,0.0,0.0
Alexis Hernandez,Itll a bigger hit Avengers team with the Eternals take Galactus,Neutral,0.0,0.5
allfather Ezaz Ahmed,Anyone notice thanos use fair lovely,Positive,0.6,0.825
Peter,Hulk the trailer Raging fire Hulk the movie Smoldering fire,Negative,0.0,0.0
Artofizanagi,These movies felt like tradition Good ol days,Positive,0.7,0.6000000000000001
Anderson Marcos de Oliveira,Saudades dessa poca que eu respirava marvel,Positive,0.0,0.0
Berdan Sarıgöl,Marvel wont reach level the future peaked,Positive,0.0,0.125
Litfoot,Chills EverySingleTime,Neutral,0.0,0.0
Ojas Pardikar,Still watching trailer hulk running infinity war,Negative,0.0,0.0
Langosteen,my culture death not endblack panther,Negative,0.0,0.0
Halo117,Despite love this post endgame MCU dont think well relive highs this era Infinity War Endgame simply a whole level,Negative,0.35,0.5
Ranveer Singh,Marvel literally made teenage awesome,Positive,0.5,0.5
Robbie_the_ Mastermind2,enjoyed film then sequel,Positive,0.5,0.7
Sora Rouge,Lord Kakashi There an idea,Neutral,0.0,0.0
PurpleCraft,Best trailer ever,Positive,1.0,0.3
Matthew White,Evacuate theaters Engage concession stands And get fan ticket,Positive,0.0,0.0
Randy Ortan,Missing,Negative,-0.2,0.05
Samuel D,Evacuate city engage defenses get man shield RIP Chadwick Boseman,Positive,0.0,0.0
ilyn Payne,So Im in 2022 watching trailer was best movie ever created,Positive,1.0,0.3
Vyachaslev Molotov,One the best trailers all time,Positive,1.0,0.3
raghu moto,Who watching trailerkgf break record jai kgf,Neutral,0.0,0.0
Adrick gaming,this puts smile my face,Positive,0.3,0.1
Noob Programmer,Im watching after 4 years,Neutral,0.0,0.0
sinclair rex,The trailer shows Hulk wakanda The movie In terms HULK,Neutral,0.0,0.0
Myra Arora,is breathtaking,Positive,1.0,1.0
Ankit kumar,really hope marvel releases another infinity wareque movie No way home really great it mainly fan service imo,Positive,0.3888888888888889,0.42777777777777776
Aryan Rana,masterpiece,Positive,0.0,0.0
ThereIsDanger,Fun isnt something one considers balancing universe put smile my face Why they remove this line the actual movie,Positive,0.19999999999999998,0.13333333333333333
Rob Syer Gaming,One THE great trailers,Positive,0.8,0.75
luis west,ALMOST 1 YEAR SINCE THIS GREAT TRAILER BROKE THE INTERNET,Positive,0.8,0.75
Jean 54,For this the best marvel movie,Positive,1.0,0.3
Rashid,Now Kgf break record,Neutral,0.0,0.0
Shriram Pardikar,Be ready Indians 27th March 2022 For trailerIt be breaking time viewed trailer YouTube history KGF CHAPTER2Will Beat Infinity War,Negative,0.2,0.5
Steeve Rogers,all you guys watched trailers went movie not not please go watch the movie multiple times was great we have sequel the batman,Positive,0.4,0.375
Before The Credits,My body isnt ready this,Negative,0.2,0.5
Dragonair,It been 4 years feel old,Neutral,0.1,0.2
Martin Nguyen,remember calling the purple guy the golden glove,Neutral,0.3,0.5
DEV KUMAR,Thor bring thanos Captain marvel bring grandma Marvel fans bring avengers 4 trailer,Positive,0.0,0.0
Kenneth Enaje,been years yet is still one the best movies ever made tbh,Positive,1.0,0.3
Mike Ferrer,The avengersFury narrating Avengers speech genius,Neutral,0.0,0.0
Shriram Pardikar,Be ready Indians 27th March 2022 For trailerIt be breaking time viewed trailer YouTube history KGF CHAPTER2Will Beat Infinity War,Negative,0.2,0.5
Maeve O'Shea,would pay serious money see in theaters the first time,Negative,-0.04166666666666666,0.5
The otaku punk,Is anyone else rewatching trailers comic book movies,Neutral,0.25,0.5
Evin Maguire,wish could watch trailer time,Positive,0.0,0.0
ほのおー,,Neutral,0.0,0.0
Grizzly Pie,Imagine they bring back old Avengers characters different universe one last time 10 years join forces new Avengers like Spiderman NWH It going rekt and every possible records,Positive,0.03939393939393939,0.38686868686868686
Asssassin's Creed Next-Gen,really miss phase marvel We Got New Good marvel movies,Positive,0.34545454545454546,0.4181818181818182
PanPizza BS,Storyperfect CGIperfect Actorsperfect Dialoguesperfect,Neutral,0.0,0.0
Λ Z Ή Λ Я,Hi am even 4 years i be lifetime Whenever come will see here,Neutral,0.0,0.0
little mix lyrics,Watch at least a day good health,Positive,0.19999999999999998,0.5
Ranzz R,Nostalgia bet dah,Neutral,0.0,0.0
Acefull2004,Its funny black widow says they never could mind shes one them LOL,Positive,0.29444444444444445,0.7111111111111111
Deepu Joseph Thomas,KGF 2,Neutral,0.0,0.0
Isaiah Allen,Rip Stan Chad legends forever,Neutral,0.0,0.0
Van D. N.,greatest movie trailer all time,Positive,1.0,1.0
Squid Cena,This Endgame hyped movies Ive ever It felt like everyone an avenger went see the movie together if were going fight big war Dang I miss 2018 2019 movies like I love both Im glad we have Spiderman NWH to somewhat bring back,Positive,0.25,0.425
Sam Online,Some fights simply worth,Negative,0.3,0.1
MD Amin,Its tradition watch every and Some people stop not us,Negative,0.0,0.0
BBoi,remember watching in theaters one my favorite marvel movies,Positive,0.5,1.0
Ndabz,4 years later I say wasnt movie was experience Truly greatest movie all time,Positive,0.5,0.5
L Ξ O 𓃵,After KGF 2 TRAILER BEATING THE RECORD views,Negative,0.0,0.0
Shubhziee!,remember watching movie class 5th 6th 12 years old parents in thatre morning show was marvel fan back but watching was experience couldnt resist to become a marvel fan i was excited like crazy endgame watching marvel taught many things improved life much taught lessons i never forget gave hope inspiration taught that good actions never lost i watched way home recently it was amazing took a lot great lesson that are heroes thankyou marvel team actors team Stan lee made all possible thankyou making my childhood amazing thankyou so much,Positive,0.2673076923076923,0.55
Tech Strategy,Kgf chapter 2 monster coming March 27,Neutral,0.0,0.0
Jonathon Fyck,Peter Did just lose Doctor Strange see as absolute win,Positive,0.3166666666666667,0.4833333333333334
Draven Muskego,remember dreams even came I deathly afraid spoilers watched this trailer nonestop it revealed nothing come close than far home child like feeling that the hype this movie brought it will always hold special place my heart,Positive,-0.047619047619047616,0.8238095238095239
Jacob Jansen,Infinity war such legendary movie people come rewatch trailer 4 years release,Negative,0.5,0.75
Bharath Bhat,No movie match AVENGERS,Negative,0.0,0.0
Jeremy Aron,4 years ago its still good remember hype leaks leading towards the first trailer Still lives to day,Positive,0.475,0.4666666666666667
Tech Strategy,Kgf chapter 2 teaser going break trailer record,Negative,0.0,0.0
Eren Jaeger,Today marks 2 year anniversary the release this trailer,Neutral,0.0,0.0
sagwisselle (the tribal chief),This might the greatest movie trailer all time,Positive,1.0,1.0
Downbubbles2,If infinity saga this good I cannot wait multiverse saga Not aware this movie all the hype forever one my deepest regrets,Positive,0.15833333333333333,0.35000000000000003
JD RebelLove,Gosh feels likes thousand years ago,Positive,0.0,0.0
Dipesh Mishra,After these years still come back like poetry it rhymes,Positive,0.0,0.0
gaming and dhoni fans,Did someone notice hulk running behind captain America final battle this trailer,Negative,-0.2,0.85
D. EDITS,How this dude still alive Hes dude Youre a dude This a MAN A handsome muscular man,Positive,0.3,0.7
Mohammed Salman,Still gives goosebumps soo much adrenaline rush And get man Shield,Neutral,0.2,0.2
Dark Knight,Lock the cinema engage screenings,Positive,0.0,0.0
Sarva Mass,In 4 years this trailer goosebumps never end,Neutral,0.0,0.0
Ankur Jodhani,After 3 years 9 months have watched movie than times gives relaxation in other movie,Positive,-0.125,0.375
㋛𝕊𝕖𝕥𝕙𝟙𝟘𝟡𝟙𝟟㋛,Omg watched the day came in theatres feels weird,Negative,-0.5,1.0
Basavaraj Bannavvagol,Infinity War such legendary movie people came rewatch trailer 4 years its release,Negative,0.5,0.75
Mike S,Infinity wR better endgame,Positive,0.5,0.5
Starpotatoes,Star wars trailer gets 38 mil views 1 month Good good INFINITY WAR GET FRKN 33MIL IN 15 HOURS,Negative,0.7,0.6000000000000001
wietse sinnaeve,It gave chills 4 years ago gives chills today it give chills 10 years later,Neutral,0.0,0.0
Liam Mellon,Looking back it is one the better trailers Ive ever seen,Positive,0.25,0.25
Addey PAndat,253 million views ka record khatre m h,Neutral,0.0,0.0
Dragonlive,wish could see film for first time,Positive,0.25,0.3333333333333333
R- WORLD,Kgf comming break record youtube one year,Neutral,0.0,0.0
Sohail Ansari,Captain America looks fuckin badass,Positive,0.0,0.0
RamshackleRozza,In future theyll no idea big a day was remember exactly what time even weather when watched the first time,Negative,0.125,0.20208333333333334
That's what she said,Cant believe 4 year already time ran away fast wish could relive time trailer came when hype excitement the movie touching the skies,Positive,0.35,0.55
Dhananjay Kadam,KGF 2 arriving stay tune marvel studious,Positive,0.0,0.0
CrustyBoi273,You know movie good you come back years later watch movie,Positive,0.2333333333333333,0.20000000000000004
Thanos,can still se movie almost 100 times,Neutral,0.0,0.0
supreme_leader,When Thor enters Wakanda,Neutral,0.0,0.0
Brian Cutty,Still best movie trailer can remember hope remember Thanos,Positive,1.0,0.3
HaileyBearOfficial,Get man shield GET THE FANS AN INHALER,Neutral,0.0,0.0
doomsclan,One day would an invention wherein could replay memories would surely keep repeating hype felt I watced trailer,Positive,0.5,0.8888888888888888
Ahmed Adel,This still gives chills all time,Neutral,0.0,0.0
जल्लाद (Bøy),Always trailer goosebumps,Neutral,0.0,0.0
Talking Ben,This the film got hooked marvel Now Ive seen every marvel McU film least 10 times,Positive,-0.3,0.4
Thor,Peak fiction 1 favorite film time rewatch all the time,Positive,0.5,1.0
Koolminer1243,30 years later Son Dad were avengers Me was idea,Neutral,0.0,0.0
Nemesis studio,This movie amazing Wish could turn back time when was main hype,Positive,0.2555555555555556,0.41111111111111115
aditya singh,There an idea still hits different,Neutral,0.0,0.6
DARKVERSE GAMER,The Best Scene were hype movie launch 159,Positive,1.0,0.3
Waylin Ed,There an idea To bring gang superheroes together one battle they arent preparing legendary status,Negative,1.0,1.0
Ashok Donur,Ultra legends came KGF chapter 2 Teaser,Negative,0.0,0.0
Dr Soap,How long you standing for An hour,Neutral,-0.05,0.4
Luke George,hype this movie insane,Negative,-1.0,1.0
Joash Da Cruz,Feels like dropped yesterday time flies,Positive,0.0,0.0
Vanessa Macabare,trailer like motivational video,Positive,0.0,0.0
Ripughna Tikre,This always gives goosebumps,Neutral,0.0,0.0
Heroic moments,Who here seeing man culture highlights this trailers last scene a biggest clickbait ever,Neutral,0.0,0.06666666666666667
kody worth,John Wick enters Wakanda Tchalla get man pencil,Neutral,0.0,0.0
BeUtifUl InDiA,Thinking if could watch master piece a theatre,Neutral,0.0,0.0
MEME MASTER 69,It been confirmed the captain marvel official come 3 December the Monday night football game the avengers 4 trailer come 5 December 7 good morning America,Positive,0.2333333333333333,0.6666666666666666
Nuzyi Doesn't try,The first 30 seconds gives chills every single time,Neutral,0.08928571428571429,0.2738095238095238
Karlmeister Films ™️,Makes watch and and and,Neutral,0.0,0.0
Unknown Therapist,captain america this film looked fire,Negative,0.0,0.0
Shivasis Mohanty,This trailer so awesome am watching again 4 years its release,Positive,1.0,1.0
krishna k,My inspirational entertaining movie franchise marvel movies,Positive,0.5,0.85
Shivanshu _Thakur,How many people waiting ended And many people here Avenger 4 trailer,Neutral,0.5,0.5
Dank,MANO QUE SAUDADE DESSA POCA PQP,Neutral,0.0,0.0
Moobloom,This so epic,Neutral,0.1,0.4
som bohare,K GF chapter 2,Neutral,0.0,0.0
Akis Th,Best movie trailer ever madePERIOD,Positive,1.0,0.3
Prakhar,You clearly see hulk running,Positive,0.10000000000000002,0.3833333333333333
Aoli Ravioli,Thor fat drunk TChalla Give man salad,Negative,-0.5,1.0
nadeem ebrahim,Goosebumps i say watching trailer and,Neutral,0.0,0.0
"Luffy ""D"" !",This trailer still give a chills now is best trailer ever,Positive,1.0,0.3
Shriram Pardikar,Be ready Indians Our Hero Yash With KGF destroy all time record Infinity War Most Viewed Trailer Of All TimeKGF,Negative,0.16666666666666666,0.3333333333333333
NPA1001,Still best MCU trailer,Positive,1.0,0.3
Cristian Palmas,Trailer epico,Neutral,0.0,0.0
Mr. Blake,Every time see i get excited,Positive,0.375,0.75
Lauren Billings,Not watching 45 years the release still getting chills,Neutral,0.0,0.0
Jared Alvarez ✸,Remember this trailer dropped we couldnt wait longer wanted I missed hyped a movie,Negative,0.0,0.0
Spider-Man Fan,still love trailer one my favourite trailer Marvel all times see trailer feel was first tiene,Positive,0.375,0.4666666666666667
Mchenge Nyoka,Years later still bangs,Neutral,0.0,0.0
kimmy cuthbert,Petition the red bandana appear one last time Josh Brolin wants do another goonies,Neutral,0.06666666666666667,0.05555555555555556
Aditya Prakash,Even After 4 years trailer its Music Is Giving Energy,Positive,0.0,0.0
D’Andre Johnson,Crazy they showed full sized hulk 200,Negative,-0.125,0.7250000000000001
NiightDJ,Ive watched trailer than Dr Strange watched infinity war outcomes,Negative,-0.05,0.15
gargi gargi,Im getting goosebumps,Neutral,0.0,0.0
William Fletcher,use watch on repeat it first released This movie amazing,Positive,0.42500000000000004,0.6166666666666667
Tunar Məmmədli,After 4 years come watch trailer,Neutral,0.0,0.0
Milad,rewatched The movie today dont know many times Ive watched Still best MCU movie IMO,Positive,0.75,0.4
Krix,Yall remember Hype,Neutral,0.0,0.0
Voli,love almost everyone doing same thing 1st watch trailer 2nd to rewatch million times,Positive,0.16666666666666666,0.24166666666666667
Gengarguy1234,4 years later movie still one the best,Positive,0.5,0.15
Daniel P,dont think will hype a movie close this a long time,Neutral,-0.05,0.4
Tushar The greatest,kgf endgame,Neutral,0.0,0.0
Sam Mejah,3 years later think should made hulk meaner bigger stronger like The WorldBreaker Hulk his phenomenal destructive abilities Imagine hulk the ability stomp entire continents planets causing earthquakes,Positive,-0.019999999999999997,0.445
Sakht Launda,Hindi dubbing Thanos dont like English voice thanos,Negative,0.0,0.0
Andre Henderson,When thanos breaks tessaract red skull fall and yell Ive falling 78 YEARS,Negative,0.0,0.0
Jesper Karlsson,Still best Marvel movie yes watched No Way Home twice,Positive,1.0,0.3
"Ocampo, Jevie Jan A.",Infinity war epic out war shocking unexpected Engame aftermath nostalgia memories wholesome one last epic fight,Negative,-0.14,0.5733333333333334
Aliff Muzaffar,Really miss vibe the movie realise cinema,Negative,0.2,0.2
Nick Sanchez,Its 4 years almost 5 since dropped,Neutral,0.0,0.0
anonymous user,dont care I get hate of opinion this my favorite MCU movie,Negative,-0.15000000000000002,0.95
zayn,The best trailer all trailers,Positive,1.0,0.3
Chitra Ambatkar,After 1 year kgf chapter 2 trailar break record avengers infinite war most viewers trailer YouTube,Negative,0.5,0.5
LAUGH,Trending 1 over universe,Neutral,0.0,0.0
Humam Kabani,time flys 11 years old this trailer came Im almost 16 I remember hyped seeing spiderman telling brothers him spiderman was my childhood superhero we was hyped look me Im almost 16 doesnt feels real nothing feels real,Neutral,0.16666666666666666,0.26666666666666666
SIGMA RULES 2.0,2022 still masterpiece trailer,Positive,0.0,0.0
Tech Strategy,Kgf chapter 2 teaser going break record avengers infinity War trailer,Negative,0.0,0.0
T Subramanian,Watching three years Same goosebumps,Neutral,0.0,0.125
BloodHelix0,yo Im hype this movie111,Neutral,0.0,0.0
UBZ,Aww miss hype leading film the talk school going to the cinema watching was truly amazing,Positive,0.45000000000000007,0.9
Josep Rivera,is best trailler ever made,Positive,1.0,0.3
ryan n,This movie absolutely legendary even 4 years later,Neutral,0.5,0.5
Whittaker BS,The best trailer ever,Positive,1.0,0.3
Shooshan05,watching more 4 years still gives goosebumps best marvel movie trailer all time although NWH is right behind,Positive,0.3464285714285714,0.5089285714285714
Anand parmani,Rip infinity war 1 position,Negative,0.0,0.0
NiJacques Productions,There an idea Gets instant chills,Neutral,0.0,0.6666666666666666
cranxywy,4 years it still one the greatest trailers,Positive,1.0,1.0
Koda,Mom Did do homework Me There an Idea,Neutral,0.0,0.0
Son of Dead Meat,Who else watched so many times they recite the words,Neutral,0.5,0.5
Samurai_Cl4N,miss movie man remember first started grade 7 the first time I watched it the best feeling ever thanos exceptional it even four years movie one my favourite avengers,Positive,0.5416666666666666,0.49166666666666664
SPACE HAWK VODS,gives chills tony gone Spiderman in trouble doctor strange paying for mistakes,Negative,-0.125,0.175
NathanWaz,By far best trailer the much,Positive,0.43333333333333335,0.5
AB_gmk,Thanos entry,Neutral,0.0,0.0
Peter T.,CANT WAIT FOR STAN LEES CAMEO,Neutral,0.0,0.0
Malbeyyy,still watching masterpiece 2022,Positive,0.0,0.0
Wardogjr97,still watch years later Fire,Negative,0.0,0.0
Charlie Loboda,Best mcu movie imo,Positive,1.0,0.3
Haresh,Still master piece,Neutral,0.0,0.0
GURMINDER SINGH,Thor,Neutral,0.0,0.0
JayJ,This trailer made money Justice League,Positive,0.0,0.0
Ahsan Khan,4years still getting goosebumps marvel,Positive,0.0,0.0
Robert Wayland,Im watching 4 years later it still gives the chills,Neutral,0.0,0.0
Samer panda,Me future stark Tony quill peter quill were right u always right him kill him save us tony u to save us,Positive,0.09285714285714285,0.4491071428571428
X Gamer,THIS IS SO NOSTALGIC,Neutral,-0.5,1.0
minecrafter_lover,The hype 00,Neutral,0.0,0.0
Mike,Darude Sandstorm,Neutral,0.0,0.0
GokaiSilver,There an idea whole speech always gives chills,Neutral,0.2,0.4
Simon Art Club,Rip Stan Lee Thank for everything,Positive,0.0,0.0
Sathish Ram YT channel,Unlock 17a sequence unexpected goosebumps theatre,Neutral,0.1,1.0
𝑫𝒚𝒍𝒂𝒏 ♤,Bro los subtitulos generados automticamente en Espaol son joyas Soy buena en ingls,Neutral,0.0,0.0
Jeremy Foster,only hear Thanos even Joshs voice watching sicario,Neutral,0.0,1.0
Wolfkissed,Still remember going back home to gargle salt water my sore throat this movie,Negative,0.0,0.0
Abcde,This made miss TChalla,Negative,0.0,0.0
Kingman,157 When Infinity War hits theatres,Negative,0.0,0.0
Shawn Minter,know movie trailer truly legendary people watch 5 years later,Positive,0.5,0.5
Le Maximoff,movie a legend will never forget feeling it to watch the first time,Positive,0.25,0.3333333333333333
juan lizarraga,030 chills,Neutral,0.0,0.0
Martin Umana,Infinity war from start finish better Endgame IMO,Negative,0.5,0.5
Swap right Gaming,200 does hulk came,Neutral,0.0,0.0
Tomi Berry,This movie its hype NEVER forgotten,Positive,0.0,0.0
Karena Quezada,A man whoever made trailer are getting 10000 Stars,Neutral,0.0,0.0
no lmao,This trailer just beautiful Ive rewatching for years,Positive,0.85,1.0
Kavya Jethi,goosebumps 4 fuckin years,Neutral,0.0,0.0
Haseeb Riaz,does put smile my face,Positive,0.3,0.1
Valy Sheev,This spiderman way home peak hype mcu,Neutral,0.0,0.0
Viqtor,It almost feels like Im watching mashup trailer all movies This doesnt feel real Im sooo hyped,Positive,0.2,0.30000000000000004
RBWars,Honestly is best mcu movie,Positive,1.0,0.3
bhawesh bhimani,dont think have ever so hyped anything else my life Please the love God bring the Avengers 4 Trailer,Positive,0.5,0.6
W****** ****s,We hear more this soundtrack anymore the next phase marvel We miss somedays,Positive,0.25,0.25
its me ishaan,Still legendary,Neutral,1.0,1.0
π matics!,Infinity War awesome But sorry epic KGF 2 stepped Witness highest viewed trailer record breaking tommorow,Negative,0.19999999999999998,0.7999999999999999
WeiZen乡,Olum ne ara 4 yl oldu lan daha dn gibi izlediimi hatrlyorum ar vibelanmtm u trailera,Neutral,0.0,0.0
Honzinax studios,4 years,Neutral,0.0,0.0
Dwayne Werleman,watch every day the week so can reach 200M views,Positive,0.0,0.0
Riccardo M.,most epic trailer ever,Neutral,0.3,0.45
Albert Ismalaj,This a comment the day January 15 2022 0905pm Its kinda sad this movie already 4 years old still cant believe This trailer even views the Avengers 4 Endgame trailers combined thats crazy This movie truly amazing just recently watched again the ending,Positive,-0.07999999999999999,0.65
MrPolar bear,love thanos voice,Positive,0.5,0.6
Relax with Sam,cant stop watching even 2022,Positive,0.0,0.0
Sahil Bansal,am shocked see this more views endgame trailer,Negative,-0.09999999999999998,0.65
Zeus of Olympus,Still cant believe Bruce didnt turn like trailer,Negative,0.0,0.0
Jullkrazycrazy Eh,Beautiful,Positive,0.85,1.0
Animes uzumaki,113 mind blowing entrance,Neutral,0.0,0.0
Praneel Tripathi,201 Hulk wasnt even the movie Kat gaya,Neutral,0.0,0.0
C79 Rohit Ukrande,Its 4 years still music inof make cry,Negative,0.0,0.0
trending one,Avengers 253m Kgf chapter 2 246m,Neutral,0.0,0.0
Sumukh,Im watching every single day,Neutral,-0.07142857142857142,0.21428571428571427
Michael Thompson,was really looking forward seeing hulk vs cull obsidian the hulk buster works i guess,Neutral,0.2,0.2
V B,Ive watched trailer unhealthy amount times,Negative,-0.4,0.7
Nasser Bader,is probably best trailer theme music orchestra cinematography youll ever see the history Marvel,Positive,1.0,0.3
Himalaya,Still chills,Neutral,0.0,0.0
Middle Class Manju,War KGF infinity war,Negative,0.0,0.0
محمد هانيَ,,Neutral,0.0,0.0
Rhythm Gupta,KGF 2 teaser trailer breaking records YouTube,Negative,0.0,0.0
brian kim,love the clips doctor strange him standing,Positive,0.225,0.375
david v,some point tonite felt urge watch trailer after 4 years get fckn fired,Negative,0.0,0.0
Shirish Chavan,Evacuate city Engage defences get man Shield Still gives chill RIP chadwik,Positive,0.0,0.0
Luciano Baigorria,Que recuerdos,Neutral,0.0,0.0
Chill Dude,Hulk running back,Neutral,0.0,0.0
TEAMSARESALTY,Best time be alive comic book films,Positive,0.45,0.39999999999999997
Lorenzo Grant,Classic,Neutral,0.16666666666666666,0.16666666666666666
Galactus gaming,Idk is hulk running thumbnail,Negative,0.0,0.0
Loltrol2500,Marvel makes best craziest movies,Positive,1.0,0.3
Taneshwer Singh,OMG 4 years,Neutral,0.0,0.0
Roberts D.,Thanos snaps fingers Avengers Yoo rewind time,Neutral,0.0,0.0
BansMut Lord,Just amaizing,Neutral,0.0,0.0
Satish Athani,KGF Chapter 2 The Monster coming,Neutral,0.0,0.0
Lamrampage,Glad never skipped credit scene,Positive,0.5,1.0
Andronikos Theodorou,No way home amazing chills infinity war gave were something else will never forget feeling I watching at the cinema Best movie ever,Positive,0.8,0.6
Slothman,cant believe been almost 4 years since infinity war It still one the greatest movies all time,Positive,1.0,1.0
Rhythm Gupta,KGF 2 teaser trailer breaking records YouTube,Negative,0.0,0.0
Ankur Sikdar,We watched Tony building first armor saw Steve trying slip army ww2 saw unworthy Thor saw The Avengers assembling the first time the way Tonys sacrifice Thanos defeat the opening the multiverse For us the real heroes They taught us friendship morality selflessness We saw growing we grew our childhoods are connected them,Positive,0.2333333333333333,0.32222222222222224
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
Karan Mehta,Damn even trending Asgard,Negative,0.0,0.0
supersonic,The Infinity Saga legendary dont think other movie make give the amount excitement had Infinity War Endgame,Negative,0.4375,0.6875
kaustubh deshpande,This trailer still gives goosebumps 2021 Best edited trailer MCU,Positive,1.0,0.3
BlazinAmazin08,wish could go back watch for very first time,Positive,0.1625,0.21666666666666667
vision,can see hulk,Neutral,0.0,0.0
WJ Studios,Bring Thanos,Neutral,0.0,0.0
Aliyev's,Infinity War such legendary movie people come rewatch trailer 4 years its release,Negative,0.5,0.75
Drifted Soul,Legendary trailer Legendary movie For the best MCU movie ever made,Positive,1.0,0.7666666666666666
Grayson Gaming,This trailer still hits hard tbh some reason didnt really like movie was huge cool meh probably least favorite avengers movie endgame tho,Negative,0.14305555555555557,0.6152777777777777
Leoncoolboy 123,This movie best movie ever watched Probably the best Marvel show ever is AMAZING,Positive,0.8666666666666667,0.5
Joseph Luna,THIS WAS DIFFERENT,Neutral,0.0,0.6
DABOSS190,Man movie came 3 years ago and still dont know is Gamora,Neutral,0.0,0.0
Sushio,The music this trailer still gives goosebumps,Neutral,0.0,0.0
chidoya,movie still masterpiece,Positive,0.0,0.0
The Crayon Family,100 Million Views made history yall RIP REPLAY BUTTON,Neutral,0.0,0.0
VISHAL BrGyri,PEACEMAKER could kill everyone this his HUMAN TORPEDO HELMET,Negative,0.0,0.1
mithun,Still trailer stands tall,Neutral,0.0,0.0
Neel Ugram,KGF teaser BROKEN THE MARVEL RECORD,Negative,-0.4,0.4
m arun vel ayyaa,been four years still gives chill,Neutral,0.0,0.0
ItsTofikCreation,Me watching film is Hulk was running behind Contain America the Trailer,Neutral,-0.4,0.7
Soumil Balla,Those days you going school talk your friends INFINTY WAR,Negative,0.0,0.0
Slim Shady,Still fcuking best trailer ever made,Positive,1.0,0.3
Ale,Thanoss voice better Spanish,Positive,0.25,0.25
charles lee,Yall notice hulk in preview battle Wakanda in the movie Bruce in the Hulk buster,Negative,0.0,0.0
Average_Serbian,Trailer still tears ngl,Negative,0.0,0.0
Kids creation,This movie sooooooooooooooooo much good,Positive,0.7,0.6000000000000001
Adis Sutr,Others Heroes always win the end the movie like usual Infinity War sorry dont that,Positive,0.01666666666666668,0.5499999999999999
carry minati,Only kgf chapter 2 trailer beat record,Neutral,0.0,1.0
Roll Nam,This peak movie industry Drama actioncomedic cinematography everything greatcant wait the next generation heroes gather for new avengerI think cant beat one,Positive,0.06818181818181818,0.22727272727272727
Chris,IM HERE BECAUSE AM PATIENTLY WAITING FOR MOM WHO ELSE,Neutral,0.0,0.0
Ojas Talgaonkar,This endgame the marvel trailer gave war vibes,Negative,0.0,0.0
Harry Phillips,Anyone else still annoyed Hulk didnt come in movie,Negative,-0.4,0.8
Kaminari,Done watching Black Panther Next stop Avengers Infinity War,Negative,-0.08333333333333333,0.21666666666666667
A Person,Bruh was good,Positive,0.7,0.6000000000000001
J_CIII,dont think people ever stop watching,Negative,0.0,0.0
LSU TIGERS,Cant believe was posted 4 years ago miss hype the movie was real now hyped the new SpiderMan,Negative,0.16818181818181818,0.3772727272727273
Micah Branham,After 4 years still gives goosebumps oh god,Positive,0.0,0.0
Axotix,The way iron man got pushed thanos,Neutral,0.0,0.0
Luis Henriquez,4 years and Thanos still mentioned Even Tobeys SpiderMan heard him,Neutral,0.0,0.0
Hamid Abdul,In Time,Neutral,0.0,0.0
Ajus Pete,Avengers will easy Now avengers whatever takes,Positive,0.43333333333333335,0.8333333333333334
Abhi,Chills even 4 years,Neutral,0.0,0.0
MeDSeG Gameplays!!,never gonna forget experience seeing theater release day will never forget every emotion caused me every scene since cap coming help wanda vision to thanos snapping fingers all caused its a one time in life event,Positive,0.0,0.0
SOOTHRAN,202that bgm,Neutral,0.0,0.0
